MariaDB [metadata]> select * from sbp_account_behavior where username = 'admin' and description like "%登录%" and operation_time > '2025-04-30';
+--------+---------+----------+-----------------+------------+--------------------+-------------+-----------------+----------------------------+------+--------------+---------------------+------------+-------------------------------------------------------------------------------------------------------------------------------+
| id     | user_id | username | user_cname      | project_id | behavior_define_id | resource_id | resource_name   | description                | duty | organization | operation_time      | ip         | user_agent                                                                                                                    |
| 200114 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-15 19:13:56 | 2364544759 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0 |
| 200116 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-15 19:14:13 | 2364544759 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0 |
| 200117 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-15 19:14:15 | 2364544759 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0 |
| 201122 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:09:42 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201124 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:09:44 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201125 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:09:53 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201133 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:13:34 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201137 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:14:15 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201141 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:14:45 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201142 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:14:48 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201149 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:15:34 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201150 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:15:36 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201154 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:15:57 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201155 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 15:15:59 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201278 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 16:59:50 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201281 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:00:23 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201287 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:01:02 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201291 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:05:28 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201293 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:05:31 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201298 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:07:07 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201302 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:07:17 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201304 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:07:32 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201306 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:07:40 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201308 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:08:10 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201314 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:11:49 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 201318 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-19 17:16:05 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 204618 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-29 15:40:50 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 204619 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-05-29 15:40:51 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 205545 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-06-02 16:39:32 | 1919580439 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 205546 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-06-02 16:39:34 | 1919580439 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 205553 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-02 16:49:15 | 1919580439 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 205554 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-02 16:49:18 | 1919580439 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 206057 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-06-03 19:33:26 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 206890 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-05 14:00:25 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 206891 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-05 14:00:30 | 3524695442 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 208441 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 00:59:23 | 1017750807 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 208442 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 00:59:24 | 1017750807 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 208444 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 01:00:43 | 1017750807 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 208446 |       8 | admin    | admin           |          8 |                  1 | admin       | admin           | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 01:01:29 | 1017750807 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15         |
| 208461 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 11:33:55 |  989278778 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36         |
| 208462 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 11:33:58 |  989278778 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36         |
| 208463 |     106 | admin    | 平台管理员      |          8 |                  1 | admin       | 平台管理员      | {"content":"登录系统"}     | NULL | NULL         | 2025-06-10 11:34:30 |  989278778 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36         |
+--------+---------+----------+-----------------+------------+--------------------+-------------+-----------------+----------------------------+------+--------------+---------------------+------------+-------------------------------------------------------------------------------------------------------------------------------+
62 rows in set (0.070 sec)
